week,country,nucleotide_diversity,sample_size,year_week,original_month
2021-09-12,India,0.00109447073032587,430,2021-W37,2021-09-01
2021-09-19,India,0.00109447073032587,430,2021-W38,2021-09-01
2021-09-26,India,0.00109447073032587,430,2021-W39,2021-09-01
2021-10-03,India,0.00110450668719208,441,2021-W40,2021-10-01
2021-10-10,India,0.00110450668719208,441,2021-W41,2021-10-01
2021-10-17,India,0.00110450668719208,441,2021-W42,2021-10-01
2021-10-24,India,0.00110450668719208,441,2021-W43,2021-10-01
2021-10-31,India,0.00110450668719208,441,2021-W44,2021-10-01
2021-11-07,India,0.00129684408935973,385,2021-W45,2021-11-01
2021-11-14,India,0.00129684408935973,385,2021-W46,2021-11-01
2021-11-21,India,0.00129684408935973,385,2021-W47,2021-11-01
2021-11-28,India,0.00129684408935973,385,2021-W48,2021-11-01
2021-12-05,India,0.00481437449826835,344,2021-W49,2021-12-01
2021-12-12,India,0.00481437449826835,344,2021-W50,2021-12-01
2021-12-19,India,0.00481437449826835,344,2021-W51,2021-12-01
2021-12-26,India,0.00481437449826835,344,2021-W52,2021-12-01
2022-01-02,India,0.00189755039378304,302,2022-W01,2022-01-01
2022-01-09,India,0.00189755039378304,302,2022-W02,2022-01-01
2022-01-16,India,0.00189755039378304,302,2022-W03,2022-01-01
2022-01-23,India,0.00189755039378304,302,2022-W04,2022-01-01
2022-01-30,India,0.00189755039378304,302,2022-W05,2022-01-01
2022-02-06,India,6.82093358734333e-4,388,2022-W06,2022-02-01
2022-02-13,India,6.82093358734333e-4,388,2022-W07,2022-02-01
2022-02-20,India,6.82093358734333e-4,388,2022-W08,2022-02-01
2022-02-27,India,6.82093358734333e-4,388,2022-W09,2022-02-01
2022-03-06,India,0.00100257752248951,283,2022-W10,2022-03-01
2022-03-13,India,0.00100257752248951,283,2022-W11,2022-03-01
2022-03-20,India,0.00100257752248951,283,2022-W12,2022-03-01
2022-03-27,India,0.00100257752248951,283,2022-W13,2022-03-01
2022-04-03,India,0.00101649792592623,442,2022-W14,2022-04-01
2022-04-10,India,0.00101649792592623,442,2022-W15,2022-04-01
2022-04-17,India,0.00101649792592623,442,2022-W16,2022-04-01
2022-04-24,India,0.00101649792592623,442,2022-W17,2022-04-01
2022-05-01,India,0.00138449319324817,429,2022-W18,2022-05-01
2022-05-08,India,0.00138449319324817,429,2022-W19,2022-05-01
2022-05-15,India,0.00138449319324817,429,2022-W20,2022-05-01
2022-05-22,India,0.00138449319324817,429,2022-W21,2022-05-01
2022-05-29,India,0.00138449319324817,429,2022-W22,2022-05-01
2022-06-05,India,0.0015150111357073101,425,2022-W23,2022-06-01
2022-06-12,India,0.0015150111357073101,425,2022-W24,2022-06-01
2022-06-19,India,0.0015150111357073101,425,2022-W25,2022-06-01
2022-06-26,India,0.0015150111357073101,425,2022-W26,2022-06-01
2022-07-03,India,0.00211112873684389,374,2022-W27,2022-07-01
2022-07-10,India,0.00211112873684389,374,2022-W28,2022-07-01
2022-07-17,India,0.00211112873684389,374,2022-W29,2022-07-01
2022-07-24,India,0.00211112873684389,374,2022-W30,2022-07-01
2022-07-31,India,0.00211112873684389,374,2022-W31,2022-07-01
2022-08-07,India,0.00247746280196396,327,2022-W32,2022-08-01
2022-08-14,India,0.00247746280196396,327,2022-W33,2022-08-01
2022-08-21,India,0.00247746280196396,327,2022-W34,2022-08-01
2022-08-28,India,0.00247746280196396,327,2022-W35,2022-08-01
2022-09-04,India,0.00211699290431788,463,2022-W36,2022-09-01
2022-09-11,India,0.00211699290431788,463,2022-W37,2022-09-01
2022-09-18,India,0.00211699290431788,463,2022-W38,2022-09-01
2022-09-25,India,0.00211699290431788,463,2022-W39,2022-09-01
2022-10-02,India,0.00249024940900163,469,2022-W40,2022-10-01
2022-10-09,India,0.00249024940900163,469,2022-W41,2022-10-01
2022-10-16,India,0.00249024940900163,469,2022-W42,2022-10-01
2022-10-23,India,0.00249024940900163,469,2022-W43,2022-10-01
2022-10-30,India,0.00249024940900163,469,2022-W44,2022-10-01
2022-11-06,India,0.00236850870358148,232,2022-W45,2022-11-01
2022-11-13,India,0.00236850870358148,232,2022-W46,2022-11-01
2022-11-20,India,0.00236850870358148,232,2022-W47,2022-11-01
2022-11-27,India,0.00236850870358148,232,2022-W48,2022-11-01
2022-12-04,India,0.00422669853435286,372,2022-W49,2022-12-01
2022-12-11,India,0.00422669853435286,372,2022-W50,2022-12-01
2022-12-18,India,0.00422669853435286,372,2022-W51,2022-12-01
2022-12-25,India,0.00422669853435286,372,2022-W52,2022-12-01
2023-01-01,India,0.00410189181627059,265,2023-W01,2023-01-01
2023-01-08,India,0.00410189181627059,265,2023-W02,2023-01-01
2023-01-15,India,0.00410189181627059,265,2023-W03,2023-01-01
2023-01-22,India,0.00410189181627059,265,2023-W04,2023-01-01
2023-01-29,India,0.00410189181627059,265,2023-W05,2023-01-01
2023-02-05,India,0.00298327723841274,188,2023-W06,2023-02-01
2023-02-12,India,0.00298327723841274,188,2023-W07,2023-02-01
2023-02-19,India,0.00298327723841274,188,2023-W08,2023-02-01
2023-02-26,India,0.00298327723841274,188,2023-W09,2023-02-01
2023-03-05,India,0.00190512983593397,389,2023-W10,2023-03-01
2023-03-12,India,0.00190512983593397,389,2023-W11,2023-03-01
2023-03-19,India,0.00190512983593397,389,2023-W12,2023-03-01
2023-03-26,India,0.00190512983593397,389,2023-W13,2023-03-01
2023-04-02,India,0.00176832949453046,240,2023-W14,2023-04-01
2023-04-09,India,0.00176832949453046,240,2023-W15,2023-04-01
2023-04-16,India,0.00176832949453046,240,2023-W16,2023-04-01
2023-04-23,India,0.00176832949453046,240,2023-W17,2023-04-01
2023-04-30,India,0.00176832949453046,240,2023-W18,2023-04-01
2023-05-07,India,0.00211089816147511,199,2023-W19,2023-05-01
2023-05-14,India,0.00211089816147511,199,2023-W20,2023-05-01
2023-05-21,India,0.00211089816147511,199,2023-W21,2023-05-01
2023-05-28,India,0.00211089816147511,199,2023-W22,2023-05-01
2023-06-04,India,0.00280882071480012,34,2023-W23,2023-06-01
2023-06-11,India,0.00280882071480012,34,2023-W24,2023-06-01
2023-06-18,India,0.00280882071480012,34,2023-W25,2023-06-01
2023-06-25,India,0.00280882071480012,34,2023-W26,2023-06-01
2023-07-02,India,0.00176696612766528,51,2023-W27,2023-07-01
2023-07-09,India,0.00176696612766528,51,2023-W28,2023-07-01
2023-07-16,India,0.00176696612766528,51,2023-W29,2023-07-01
2023-07-23,India,0.00176696612766528,51,2023-W30,2023-07-01
2023-07-30,India,0.00176696612766528,51,2023-W31,2023-07-01
2023-08-06,India,0.00233158498474786,45,2023-W32,2023-08-01
2023-08-13,India,0.00233158498474786,45,2023-W33,2023-08-01
2023-08-20,India,0.00233158498474786,45,2023-W34,2023-08-01
2023-08-27,India,0.00233158498474786,45,2023-W35,2023-08-01
2023-09-03,India,0.00238377843607035,15,2023-W36,2023-09-01
2023-09-10,India,0.00238377843607035,15,2023-W37,2023-09-01
2023-09-17,India,0.00238377843607035,15,2023-W38,2023-09-01
2023-09-24,India,0.00238377843607035,15,2023-W39,2023-09-01
2023-10-01,India,0.00171794624643234,48,2023-W40,2023-10-01
2023-10-08,India,0.00171794624643234,48,2023-W41,2023-10-01
2023-10-15,India,0.00171794624643234,48,2023-W42,2023-10-01
2023-10-22,India,0.00171794624643234,48,2023-W43,2023-10-01
2023-10-29,India,0.00171794624643234,48,2023-W44,2023-10-01
2023-11-05,India,0.00308690194881843,34,2023-W45,2023-11-01
2023-11-12,India,0.00308690194881843,34,2023-W46,2023-11-01
2023-11-19,India,0.00308690194881843,34,2023-W47,2023-11-01
2023-11-26,India,0.00308690194881843,34,2023-W48,2023-11-01
2023-12-03,India,0.0015733499304958,420,2023-W49,2023-12-01
2023-12-10,India,0.0015733499304958,420,2023-W50,2023-12-01
2023-12-17,India,0.0015733499304958,420,2023-W51,2023-12-01
2023-12-24,India,0.0015733499304958,420,2023-W52,2023-12-01
2023-12-31,India,0.0015733499304958,420,2023-W53,2023-12-01
2024-01-07,India,0.00149054326564109,293,2024-W01,2024-01-01
2024-01-14,India,0.00149054326564109,293,2024-W02,2024-01-01
2024-01-21,India,0.00149054326564109,293,2024-W03,2024-01-01
2024-01-28,India,0.00149054326564109,293,2024-W04,2024-01-01
2024-02-04,India,0.00164417845064584,45,2024-W05,2024-02-01
2024-02-11,India,0.00164417845064584,45,2024-W06,2024-02-01
2024-02-18,India,0.00164417845064584,45,2024-W07,2024-02-01
2024-02-25,India,0.00164417845064584,45,2024-W08,2024-02-01
2024-03-03,India,0.00156719343783324,135,2024-W09,2024-03-01
2024-03-10,India,0.00156719343783324,135,2024-W10,2024-03-01
2024-03-17,India,0.00156719343783324,135,2024-W11,2024-03-01
2024-03-24,India,0.00156719343783324,135,2024-W12,2024-03-01
2024-03-31,India,0.00156719343783324,135,2024-W13,2024-03-01
2024-04-07,India,0.00108154123481536,15,2024-W14,2024-04-01
2024-04-14,India,0.00108154123481536,15,2024-W15,2024-04-01
2024-04-21,India,0.00108154123481536,15,2024-W16,2024-04-01
2024-04-28,India,0.00108154123481536,15,2024-W17,2024-04-01
2024-06-02,India,0.00160666117727926,33,2024-W22,2024-06-01
2024-06-09,India,0.00160666117727926,33,2024-W23,2024-06-01
2024-06-16,India,0.00160666117727926,33,2024-W24,2024-06-01
2024-06-23,India,0.00160666117727926,33,2024-W25,2024-06-01
2024-06-30,India,0.00160666117727926,33,2024-W26,2024-06-01
2024-07-07,India,0.00230627558207138,27,2024-W27,2024-07-01
2024-07-14,India,0.00230627558207138,27,2024-W28,2024-07-01
2024-07-21,India,0.00230627558207138,27,2024-W29,2024-07-01
2024-07-28,India,0.00230627558207138,27,2024-W30,2024-07-01
2024-08-04,India,0.00306782257435342,16,2024-W31,2024-08-01
2024-08-11,India,0.00306782257435342,16,2024-W32,2024-08-01
2024-08-18,India,0.00306782257435342,16,2024-W33,2024-08-01
2024-08-25,India,0.00306782257435342,16,2024-W34,2024-08-01
2025-02-02,India,0.00212218891212858,6,2025-W05,2025-02-01
2025-02-09,India,0.00212218891212858,6,2025-W06,2025-02-01
2025-02-16,India,0.00212218891212858,6,2025-W07,2025-02-01
2025-02-23,India,0.00212218891212858,6,2025-W08,2025-02-01
2020-01-05,USA,0.00153124144931158,40,2020-W01,2020-01-01
2020-01-12,USA,0.00153124144931158,40,2020-W02,2020-01-01
2020-01-19,USA,0.00153124144931158,40,2020-W03,2020-01-01
2020-01-26,USA,0.00153124144931158,40,2020-W04,2020-01-01
2020-02-02,USA,0.00227397191154582,152,2020-W05,2020-02-01
2020-02-09,USA,0.00227397191154582,152,2020-W06,2020-02-01
2020-02-16,USA,0.00227397191154582,152,2020-W07,2020-02-01
2020-02-23,USA,0.00227397191154582,152,2020-W08,2020-02-01
2020-03-01,USA,2.2479361771907873e-4,850,2020-W09,2020-03-01
2020-03-08,USA,2.2479361771907873e-4,850,2020-W10,2020-03-01
2020-03-15,USA,2.2479361771907873e-4,850,2020-W11,2020-03-01
2020-03-22,USA,2.2479361771907873e-4,850,2020-W12,2020-03-01
2020-03-29,USA,2.2479361771907873e-4,850,2020-W13,2020-03-01
2020-04-05,USA,2.1698738395611931e-4,767,2020-W14,2020-04-01
2020-04-12,USA,2.1698738395611931e-4,767,2020-W15,2020-04-01
2020-04-19,USA,2.1698738395611931e-4,767,2020-W16,2020-04-01
2020-04-26,USA,2.1698738395611931e-4,767,2020-W17,2020-04-01
2020-05-03,USA,2.6542554708408215e-4,750,2020-W18,2020-05-01
2020-05-10,USA,2.6542554708408215e-4,750,2020-W19,2020-05-01
2020-05-17,USA,2.6542554708408215e-4,750,2020-W20,2020-05-01
2020-05-24,USA,2.6542554708408215e-4,750,2020-W21,2020-05-01
2020-05-31,USA,2.6542554708408215e-4,750,2020-W22,2020-05-01
2020-06-07,USA,3.3551878257344814e-4,721,2020-W23,2020-06-01
2020-06-14,USA,3.3551878257344814e-4,721,2020-W24,2020-06-01
2020-06-21,USA,3.3551878257344814e-4,721,2020-W25,2020-06-01
2020-06-28,USA,3.3551878257344814e-4,721,2020-W26,2020-06-01
2020-07-05,USA,3.943354789714562e-4,676,2020-W27,2020-07-01
2020-07-12,USA,3.943354789714562e-4,676,2020-W28,2020-07-01
2020-07-19,USA,3.943354789714562e-4,676,2020-W29,2020-07-01
2020-07-26,USA,3.943354789714562e-4,676,2020-W30,2020-07-01
2020-08-02,USA,4.8570969862389015e-4,691,2020-W31,2020-08-01
2020-08-09,USA,4.8570969862389015e-4,691,2020-W32,2020-08-01
2020-08-16,USA,4.8570969862389015e-4,691,2020-W33,2020-08-01
2020-08-23,USA,4.8570969862389015e-4,691,2020-W34,2020-08-01
2020-08-30,USA,4.8570969862389015e-4,691,2020-W35,2020-08-01
2020-09-06,USA,5.857516698202171e-4,693,2020-W36,2020-09-01
2020-09-13,USA,5.857516698202171e-4,693,2020-W37,2020-09-01
2020-09-20,USA,5.857516698202171e-4,693,2020-W38,2020-09-01
2020-09-27,USA,5.857516698202171e-4,693,2020-W39,2020-09-01
2020-10-04,USA,5.547455672891126e-4,636,2020-W40,2020-10-01
2020-10-11,USA,5.547455672891126e-4,636,2020-W41,2020-10-01
2020-10-18,USA,5.547455672891126e-4,636,2020-W42,2020-10-01
2020-10-25,USA,5.547455672891126e-4,636,2020-W43,2020-10-01
2020-11-01,USA,5.662511212401759e-4,755,2020-W44,2020-11-01
2020-11-08,USA,5.662511212401759e-4,755,2020-W45,2020-11-01
2020-11-15,USA,5.662511212401759e-4,755,2020-W46,2020-11-01
2020-11-22,USA,5.662511212401759e-4,755,2020-W47,2020-11-01
2020-11-29,USA,5.662511212401759e-4,755,2020-W48,2020-11-01
2020-12-06,USA,8.786937621685153e-4,755,2020-W49,2020-12-01
2020-12-13,USA,8.786937621685153e-4,755,2020-W50,2020-12-01
2020-12-20,USA,8.786937621685153e-4,755,2020-W51,2020-12-01
2020-12-27,USA,8.786937621685153e-4,755,2020-W52,2020-12-01
2021-01-03,USA,0.00110207425551196,680,2021-W01,2021-01-01
2021-01-10,USA,0.00110207425551196,680,2021-W02,2021-01-01
2021-01-17,USA,0.00110207425551196,680,2021-W03,2021-01-01
2021-01-24,USA,0.00110207425551196,680,2021-W04,2021-01-01
2021-01-31,USA,0.00110207425551196,680,2021-W05,2021-01-01
2021-02-07,USA,0.00139594512269073,613,2021-W06,2021-02-01
2021-02-14,USA,0.00139594512269073,613,2021-W07,2021-02-01
2021-02-21,USA,0.00139594512269073,613,2021-W08,2021-02-01
2021-02-28,USA,0.00139594512269073,613,2021-W09,2021-02-01
2021-03-07,USA,0.00198710902187593,665,2021-W10,2021-03-01
2021-03-14,USA,0.00198710902187593,665,2021-W11,2021-03-01
2021-03-21,USA,0.00198710902187593,665,2021-W12,2021-03-01
2021-03-28,USA,0.00198710902187593,665,2021-W13,2021-03-01
2021-04-04,USA,0.00193966782820271,721,2021-W14,2021-04-01
2021-04-11,USA,0.00193966782820271,721,2021-W15,2021-04-01
2021-04-18,USA,0.00193966782820271,721,2021-W16,2021-04-01
2021-04-25,USA,0.00193966782820271,721,2021-W17,2021-04-01
2021-05-02,USA,0.00211988074302234,753,2021-W18,2021-05-01
2021-05-09,USA,0.00211988074302234,753,2021-W19,2021-05-01
2021-05-16,USA,0.00211988074302234,753,2021-W20,2021-05-01
2021-05-23,USA,0.00211988074302234,753,2021-W21,2021-05-01
2021-05-30,USA,0.00211988074302234,753,2021-W22,2021-05-01
2021-06-06,USA,0.00282962017538478,725,2021-W23,2021-06-01
2021-06-13,USA,0.00282962017538478,725,2021-W24,2021-06-01
2021-06-20,USA,0.00282962017538478,725,2021-W25,2021-06-01
2021-06-27,USA,0.00282962017538478,725,2021-W26,2021-06-01
2021-07-04,USA,0.00115539071273203,671,2021-W27,2021-07-01
2021-07-11,USA,0.00115539071273203,671,2021-W28,2021-07-01
2021-07-18,USA,0.00115539071273203,671,2021-W29,2021-07-01
2021-07-25,USA,0.00115539071273203,671,2021-W30,2021-07-01
2021-08-01,USA,8.854323471368376e-4,666,2021-W31,2021-08-01
2021-08-08,USA,8.854323471368376e-4,666,2021-W32,2021-08-01
2021-08-15,USA,8.854323471368376e-4,666,2021-W33,2021-08-01
2021-08-22,USA,8.854323471368376e-4,666,2021-W34,2021-08-01
2021-08-29,USA,8.854323471368376e-4,666,2021-W35,2021-08-01
2021-09-05,USA,8.84596634755663e-4,692,2021-W36,2021-09-01
2021-09-12,USA,8.84596634755663e-4,692,2021-W37,2021-09-01
2021-09-19,USA,8.84596634755663e-4,692,2021-W38,2021-09-01
2021-09-26,USA,8.84596634755663e-4,692,2021-W39,2021-09-01
2021-10-03,USA,9.458557114229516e-4,701,2021-W40,2021-10-01
2021-10-10,USA,9.458557114229516e-4,701,2021-W41,2021-10-01
2021-10-17,USA,9.458557114229516e-4,701,2021-W42,2021-10-01
2021-10-24,USA,9.458557114229516e-4,701,2021-W43,2021-10-01
2021-10-31,USA,9.458557114229516e-4,701,2021-W44,2021-10-01
2021-11-07,USA,9.19508969534826e-4,756,2021-W45,2021-11-01
2021-11-14,USA,9.19508969534826e-4,756,2021-W46,2021-11-01
2021-11-21,USA,9.19508969534826e-4,756,2021-W47,2021-11-01
2021-11-28,USA,9.19508969534826e-4,756,2021-W48,2021-11-01
2021-12-05,USA,0.00478371872598497,614,2021-W49,2021-12-01
2021-12-12,USA,0.00478371872598497,614,2021-W50,2021-12-01
2021-12-19,USA,0.00478371872598497,614,2021-W51,2021-12-01
2021-12-26,USA,0.00478371872598497,614,2021-W52,2021-12-01
2022-01-02,USA,0.00116575773052217,468,2022-W01,2022-01-01
2022-01-09,USA,0.00116575773052217,468,2022-W02,2022-01-01
2022-01-16,USA,0.00116575773052217,468,2022-W03,2022-01-01
2022-01-23,USA,0.00116575773052217,468,2022-W04,2022-01-01
2022-01-30,USA,0.00116575773052217,468,2022-W05,2022-01-01
2022-02-06,USA,0.00103627719074641,500,2022-W06,2022-02-01
2022-02-13,USA,0.00103627719074641,500,2022-W07,2022-02-01
2022-02-20,USA,0.00103627719074641,500,2022-W08,2022-02-01
2022-02-27,USA,0.00103627719074641,500,2022-W09,2022-02-01
2022-03-06,USA,0.00241084999700277,684,2022-W10,2022-03-01
2022-03-13,USA,0.00241084999700277,684,2022-W11,2022-03-01
2022-03-20,USA,0.00241084999700277,684,2022-W12,2022-03-01
2022-03-27,USA,0.00241084999700277,684,2022-W13,2022-03-01
2022-04-03,USA,9.402605537365084e-4,748,2022-W14,2022-04-01
2022-04-10,USA,9.402605537365084e-4,748,2022-W15,2022-04-01
2022-04-17,USA,9.402605537365084e-4,748,2022-W16,2022-04-01
2022-04-24,USA,9.402605537365084e-4,748,2022-W17,2022-04-01
2022-05-01,USA,8.803097684554742e-4,765,2022-W18,2022-05-01
2022-05-08,USA,8.803097684554742e-4,765,2022-W19,2022-05-01
2022-05-15,USA,8.803097684554742e-4,765,2022-W20,2022-05-01
2022-05-22,USA,8.803097684554742e-4,765,2022-W21,2022-05-01
2022-05-29,USA,8.803097684554742e-4,765,2022-W22,2022-05-01
2022-06-05,USA,0.00108004333967896,822,2022-W23,2022-06-01
2022-06-12,USA,0.00108004333967896,822,2022-W24,2022-06-01
2022-06-19,USA,0.00108004333967896,822,2022-W25,2022-06-01
2022-06-26,USA,0.00108004333967896,822,2022-W26,2022-06-01
2022-07-03,USA,6.983265680925717e-4,841,2022-W27,2022-07-01
2022-07-10,USA,6.983265680925717e-4,841,2022-W28,2022-07-01
2022-07-17,USA,6.983265680925717e-4,841,2022-W29,2022-07-01
2022-07-24,USA,6.983265680925717e-4,841,2022-W30,2022-07-01
2022-07-31,USA,6.983265680925717e-4,841,2022-W31,2022-07-01
2022-08-07,USA,4.399316578445794e-4,851,2022-W32,2022-08-01
2022-08-14,USA,4.399316578445794e-4,851,2022-W33,2022-08-01
2022-08-21,USA,4.399316578445794e-4,851,2022-W34,2022-08-01
2022-08-28,USA,4.399316578445794e-4,851,2022-W35,2022-08-01
2022-09-04,USA,6.616525377682553e-4,827,2022-W36,2022-09-01
2022-09-11,USA,6.616525377682553e-4,827,2022-W37,2022-09-01
2022-09-18,USA,6.616525377682553e-4,827,2022-W38,2022-09-01
2022-09-25,USA,6.616525377682553e-4,827,2022-W39,2022-09-01
2022-10-02,USA,0.00103280345825046,813,2022-W40,2022-10-01
2022-10-09,USA,0.00103280345825046,813,2022-W41,2022-10-01
2022-10-16,USA,0.00103280345825046,813,2022-W42,2022-10-01
2022-10-23,USA,0.00103280345825046,813,2022-W43,2022-10-01
2022-10-30,USA,0.00103280345825046,813,2022-W44,2022-10-01
2022-11-06,USA,0.00136653616253661,784,2022-W45,2022-11-01
2022-11-13,USA,0.00136653616253661,784,2022-W46,2022-11-01
2022-11-20,USA,0.00136653616253661,784,2022-W47,2022-11-01
2022-11-27,USA,0.00136653616253661,784,2022-W48,2022-11-01
2022-12-04,USA,0.00179547287436761,776,2022-W49,2022-12-01
2022-12-11,USA,0.00179547287436761,776,2022-W50,2022-12-01
2022-12-18,USA,0.00179547287436761,776,2022-W51,2022-12-01
2022-12-25,USA,0.00179547287436761,776,2022-W52,2022-12-01
2023-01-01,USA,0.00281057651473972,746,2023-W01,2023-01-01
2023-01-08,USA,0.00281057651473972,746,2023-W02,2023-01-01
2023-01-15,USA,0.00281057651473972,746,2023-W03,2023-01-01
2023-01-22,USA,0.00281057651473972,746,2023-W04,2023-01-01
2023-01-29,USA,0.00281057651473972,746,2023-W05,2023-01-01
2023-02-05,USA,0.00193012758263819,720,2023-W06,2023-02-01
2023-02-12,USA,0.00193012758263819,720,2023-W07,2023-02-01
2023-02-19,USA,0.00193012758263819,720,2023-W08,2023-02-01
2023-02-26,USA,0.00193012758263819,720,2023-W09,2023-02-01
2023-03-05,USA,0.00119487845599044,648,2023-W10,2023-03-01
2023-03-12,USA,0.00119487845599044,648,2023-W11,2023-03-01
2023-03-19,USA,0.00119487845599044,648,2023-W12,2023-03-01
2023-03-26,USA,0.00119487845599044,648,2023-W13,2023-03-01
2023-04-02,USA,9.31090951044008e-4,626,2023-W14,2023-04-01
2023-04-09,USA,9.31090951044008e-4,626,2023-W15,2023-04-01
2023-04-16,USA,9.31090951044008e-4,626,2023-W16,2023-04-01
2023-04-23,USA,9.31090951044008e-4,626,2023-W17,2023-04-01
2023-04-30,USA,9.31090951044008e-4,626,2023-W18,2023-04-01
2023-05-07,USA,0.00109752795010444,664,2023-W19,2023-05-01
2023-05-14,USA,0.00109752795010444,664,2023-W20,2023-05-01
2023-05-21,USA,0.00109752795010444,664,2023-W21,2023-05-01
2023-05-28,USA,0.00109752795010444,664,2023-W22,2023-05-01
2023-06-04,USA,0.00136870097096108,616,2023-W23,2023-06-01
2023-06-11,USA,0.00136870097096108,616,2023-W24,2023-06-01
2023-06-18,USA,0.00136870097096108,616,2023-W25,2023-06-01
